Name	GSM433776	GSM433777	GSM433778	GSM433779	GSM433780	GSM433781	GSM433782	GSM433783	GSM433784
GO:0006921	12.04766845	10.107205739999999	10.33204447	9.4377894019999999	9.8085517200000005	9.2476023390000002	10.904757439999999	10.381141700000001	8.7884000249999996
GO:0007229	10.58515454	9.7311802079999996	8.5621372430000005	8.6114589269999993	8.6651403830000007	9.0258725490000007	8.86103928	9.2427342219999993	8.9876575600000006
GO:0003674	10.926031529999999	10.609687020000001	11.26009013	10.14244989	10.267633679999999	10.041118689999999	11.097177309999999	9.4940210470000004	10.957642849999999
GO:0005244	10.61143833	9.2734922819999994	8.8538191380000004	9.6167064369999995	11.25065435	10.81279718	10.74020239	9.1724099589999994	11.386519699999999
GO:0030673	11.163374810000001	9.0824817279999994	10.25958309	8.4287016169999998	10.508459009999999	10.218048489999999	10.4481632	8.7139021670000005	10.10452181
GO:0008750	9.5702636170000002	11.00998098	11.00731682	9.4750457689999994	11.0222386	11.33542838	10.89292111	9.4458713920000008	10.794569259999999
GO:0008152	8.9693744879999997	8.7559426570000003	9.5991501009999993	9.3377143090000008	8.9487955009999993	9.2688824729999997	8.9781930320000001	10.22603361	8.8341129019999993
GO:0016564	9.2195147899999998	9.6018672269999996	11.62514964	8.8976889969999995	9.9698113189999997	9.3933524849999994	9.3710349300000004	9.189200499	9.4998899140000006
GO:0002224	9.5329250499999993	10.55158952	11.413602620000001	9.3421410130000009	11.08813119	10.877133949999999	10.85557931	10.49787559	10.177468810000001
GO:0005488	10.64003471	11.05062223	10.694553750000001	11.882323810000001	10.52906065	10.701050260000001	10.72670347	10.543838259999999	10.215462199999999
GO:0003735	10.538064220000001	11.00638943	10.65910669	10.471285610000001	10.18200495	10.742717320000001	10.63668856	9.2483425290000003	10.164728350000001
GO:0005876	10.024681810000001	10.3421033	10.2211515	9.2995212089999999	9.9237026000000004	9.9303143219999992	11.200994359999999	9.1503830540000006	10.04873929
GO:0005515	8.5229151559999998	8.7741000459999992	9.2396946660000001	8.4673171029999992	9.8087483889999998	8.4688385410000002	8.6760868490000007	8.5616278880000003	8.5657082819999992
GO:0007596	8.6043374020000005	8.5880332480000003	8.7339214559999991	10.1909878	8.6036052929999993	8.8350915459999992	8.5792837080000002	8.621676978	8.7413336630000007
GO:0005515	8.9462143360000006	8.8050042160000004	8.7752200330000001	8.8058320230000007	8.9508667929999994	8.8946668039999999	10.16718949	8.9988270319999994	8.8930250239999999
GO:0005634	8.9996710459999996	9.3228738270000004	10.53937254	8.4955615610000006	10.170245850000001	8.6263343450000001	9.6550835540000008	8.7889772480000001	9.2972896580000004
GO:0050868	8.7650894850000007	8.9243712550000005	9.1750082509999995	10.25173781	8.7198629660000009	8.7394893289999995	8.5535626209999993	9.0802977219999992	9.2781744899999996
GO:0005886	11.098177980000001	10.006261690000001	11.28706809	11.467153140000001	9.7177396920000003	10.87618895	10.871900350000001	10.8456695	10.78721917
GO:0050750	10.238939090000001	10.20935356	10.348360359999999	9.0632299889999999	11.07600787	10.57689233	11.060897750000001	9.2270099319999996	9.9381544749999993
GO:0006958	8.7867019600000003	8.6474242799999992	8.6898075640000005	10.288700649999999	8.7011968779999993	8.8919098479999992	8.5956187639999992	8.9743098129999996	8.9615094860000006
GO:0008233	10.500626130000001	10.87469671	10.901557820000001	10.925683279999999	10.79412172	10.60121923	10.46664807	9.1974233900000009	10.72549358
GO:0003735	12.5700828	12.347402260000001	12.470048999999999	12.692422990000001	12.356442700000001	12.422756209999999	12.754230400000001	11.39365231	12.81662824
GO:0000038	9.3034725219999999	10.302536290000001	10.46217186	10.10319735	10.089043240000001	9.9411663820000005	9.5387667710000006	8.8368813409999998	10.025757840000001
GO:0016874	8.3882751189999993	8.3094533160000008	8.6146324570000008	9.9559743360000006	8.4873047360000005	8.6268519920000006	9.4838871050000009	9.3408325429999994	8.5791674449999995
GO:0005634	9.3139677299999999	8.5245781800000007	9.9723139179999993	8.5750426829999995	10.05166848	10.895247149999999	8.4787362979999994	9.4460085029999998	8.6153655039999997
GO:0050661	10.162508880000001	10.64814612	10.46595245	12.57793667	10.17822808	10.44680213	10.14088639	9.8572847360000004	10.184317699999999
GO:0009051	9.6337496789999992	10.25775397	9.6012919019999998	12.191800219999999	10.571398759999999	10.19030682	9.8406174570000005	10.206951289999999	10.48563796
GO:0005747	10.30178308	10.66227514	10.663346799999999	9.6078659959999992	10.375060380000001	10.737835799999999	10.043094549999999	8.8139062240000001	10.673167790000001
GO:0005886	13.77385555	11.428951899999999	10.59658527	11.33001909	12.86458243	11.5936111	11.85312068	11.26571919	12.24133921
GO:0005886	10.239731519999999	11.42779058	11.55762075	11.81647736	11.7106549	11.35249973	11.643101359999999	10.41644475	11.63096073
GO:0008373	10.25421019	10.00186755	10.381867809999999	8.6139800599999994	9.8856147389999993	10.645559929999999	10.29243819	8.8602271179999992	10.441636369999999
GO:0070087	9.4130207119999998	10.613762489999999	9.2278691439999996	9.9317509689999994	9.3901861469999997	9.6141764730000006	8.9261809670000005	9.2000935399999992	9.6370462499999991
GO:0005737	8.4260568889999998	8.9646258069999991	9.0914492679999999	9.5306579179999993	8.8764772280000006	10.06681382	8.8086000299999991	8.4518623210000001	9.1808747919999991
GO:0008654	9.0800533679999997	9.2254201659999993	9.3429283739999995	8.7518710110000004	9.1612163209999995	10.24701104	9.0259146109999993	8.7203851809999993	9.0826493419999998
GO:0034261	9.2448662349999999	10.83323987	11.40995697	9.2539840689999995	9.8185532159999998	9.9051986700000008	10.880848650000001	10.801277150000001	9.3377752760000003
GO:0008270	9.6045470080000008	9.1665949399999995	10.56856537	8.7263582920000005	9.5536206230000005	9.0238766609999992	8.5706776470000001	8.7459724600000008	9.0831686260000009
GO:0016829	9.0948813170000005	10.26040173	9.2321032200000008	8.4372246610000001	8.5381692719999993	11.565007570000001	10.31226713	8.5742830780000006	8.8299888109999998
GO:0005737	9.0328744010000008	8.7403231540000004	8.7657211230000005	8.8583595450000008	8.8264737160000006	8.8468143850000001	8.7889154349999998	10.42047312	8.9927885740000004
GO:0005886	8.5737554609999993	9.2903436020000001	10.616928160000001	9.2866668919999995	9.9298612120000005	9.2964968690000003	9.9210682049999992	9.1736472510000002	8.8049977199999994
GO:0043087	8.6894501349999995	10.54904221	9.7590711819999996	9.1704718790000008	9.4388053020000005	8.9741186210000006	9.2619405260000001	8.735339304	9.1159877300000005
GO:0030336	8.8112712969999993	9.2067596680000001	9.0835771990000005	10.74876295	9.0982925290000001	9.2682601390000006	9.0463511840000006	9.4671963090000002	9.1347252379999997
GO:0005215	8.4282724980000001	11.351060670000001	8.4171341200000001	8.3589257349999997	8.3836470819999995	9.9272798309999999	8.9871052440000003	10.996775510000001	10.53591286
GO:0002158	8.5537855940000007	8.4714596489999998	8.4638019819999997	9.794543977	8.5014225979999996	8.4334761799999995	8.4471378500000007	8.5528590310000006	8.5070811929999994
GO:0007596	11.50946877	10.43268653	10.60085731	9.41657747	11.318646510000001	11.07542072	11.86173307	9.3630318740000007	11.78782795
GO:0008242	9.4221365180000003	9.7760387889999993	10.8679881	9.2300927260000005	10.24949138	9.9533765079999998	10.21361896	8.8717127629999997	9.3996536989999999
GO:0019903	11.014490650000001	9.8546196009999996	9.987010669	9.8321021309999992	10.057961819999999	9.7713530479999999	9.9223226180000008	9.8109189109999999	9.4351269510000009
GO:0006629	9.6500528400000007	9.2656403679999997	10.558452129999999	9.5437065939999997	10.41367286	10.65582712	10.525881829999999	8.7874867279999993	9.2783847979999994
GO:0008270	10.00952283	10.1161388	10.68728501	10.28042275	10.817582610000001	11.250665769999999	10.81679012	9.3460840790000006	9.8968538030000008
GO:0008270	9.3863681349999997	9.8344078770000003	9.7799946139999996	8.7316657190000004	9.5044424769999996	10.216783149999999	11.09723728	9.9218154280000004	9.4114530589999994
GO:0008270	8.8514471070000003	9.3958196489999999	9.8042499989999996	10.92814523	9.7245111469999994	9.65907129	9.7830632739999999	8.9111598070000007	9.7148258310000006
GO:0007507	8.5417935600000003	10.68244387	8.5920028889999998	8.6337600979999998	9.3037875749999994	9.7597371509999995	9.5952278829999997	9.1281203780000002	8.7771125130000005
GO:0005515	10.475941799999999	10.592499699999999	10.640545149999999	10.264342940000001	10.54953029	10.9607168	10.33271351	9.2848406170000004	10.79697839
GO:0008270	9.8220074789999998	9.0642951020000009	9.8977013669999998	9.283111109	9.2331137830000003	9.3573185589999994	9.4293683010000002	10.587684250000001	10.96854042
GO:0030060	10.05195999	10.40974842	10.63117694	10.060924630000001	11.371211649999999	10.66833437	10.63737676	8.9979827819999993	10.46303762
GO:0004672	11.21773647	9.8210426959999992	9.8201655199999998	8.8913020080000003	9.7680904099999992	10.168250219999999	9.9177147889999997	9.3256629849999992	10.416584690000001
GO:0005886	12.16743147	11.922384600000001	12.38676781	10.10268939	12.24174754	13.062045639999999	12.44739214	12.020843989999999	12.77905994
GO:0017048	8.9910814170000002	9.4178660319999992	9.4516916870000003	10.511253549999999	9.1457260219999998	9.3575285140000002	9.2475929229999991	9.0268739320000009	9.1157806160000003
GO:0048015	10.67704956	9.3172525050000008	9.1708306450000006	9.2180745080000008	9.6197983970000003	9.0664558209999999	9.3489848690000006	9.3128876629999997	9.2415904480000002
GO:0030036	11.412599439999999	11.46038478	11.989677479999999	10.342435119999999	11.669906559999999	10.990521060000001	11.420007740000001	10.123646559999999	11.885767299999999
GO:0005886	9.1051731969999992	9.506261812	9.3640280229999995	10.626322529999999	8.9446318219999998	9.7188817099999998	9.2257890570000001	9.8817257349999998	9.1122670449999994
GO:0005634	10.54047087	10.43841497	10.292996280000001	10.40438279	10.15568758	11.034566760000001	11.79755774	10.09724741	10.78793722
GO:0016020	11.54762756	11.44405894	11.917177199999999	11.27879044	12.035512130000001	12.07469468	11.572944079999999	10.536972349999999	11.84367335
GO:0005507	12.717842900000001	13.176522589999999	12.354665990000001	8.1270730289999999	12.17284437	12.826636540000001	13.45665045	9.5905886490000007	11.74846733
GO:0005886	8.9792547450000004	9.2880983619999995	9.6103962260000007	10.3765389	9.4769321889999993	9.3072915720000005	9.3732266650000007	8.7139063609999994	9.0588488900000002
GO:0007163	8.4717167609999997	8.5517675109999995	8.5646031869999995	8.359933968	9.7670796790000001	8.3779161230000003	8.3893434169999992	8.5127228640000006	8.4141289300000004
GO:0046982	9.8116529929999992	10.031356600000001	9.7480772469999994	8.7269909040000009	10.37808274	9.7760729350000002	9.9006869099999992	9.0195165839999998	10.42860694
GO:0019903	8.6204282560000003	8.6868936229999996	8.4730568940000008	10.187823229999999	8.5287088939999993	8.4555909850000006	8.466464985	8.6524685290000001	8.5421265519999992
GO:0008270	9.5095481450000001	11.533925200000001	10.29108299	8.351511898	9.7248613479999992	10.13150533	10.93916784	9.8668708380000005	8.4953705199999998
GO:0005886	8.6347626470000005	9.4033762939999992	9.8004225270000003	8.9269847959999993	8.8363864480000007	10.47790794	9.3507124860000008	8.9371712030000001	8.9631649099999997
GO:0050829	8.7980543559999997	8.5927773989999991	8.5127649319999996	11.24541213	8.7157393750000001	8.8987783169999997	8.6059427789999994	10.114229569999999	8.6732068350000002
GO:0042060	9.5733989479999995	9.8811300220000007	10.395103799999999	11.92799935	9.8105480029999992	10.010466129999999	10.953520920000001	10.105399739999999	9.9277228139999991
GO:0005506	11.001738039999999	11.602881760000001	10.834686980000001	9.6842517669999992	11.2595884	12.20826845	11.859426920000001	11.698587570000001	11.5512695
GO:0008943	9.0816290649999996	8.9039710010000004	8.8227506249999994	8.8236800639999995	9.1837160900000008	9.6873024179999998	11.14100681	9.1434672960000007	8.9797215599999998
GO:0016787	8.6516615960000003	8.4194692999999994	8.4413272349999993	8.4630668129999993	9.7557548490000006	8.4407564019999999	8.3981232590000001	8.5227153740000006	8.4395864140000008
GO:0007596	8.8570574489999991	10.348762860000001	10.08590323	9.4084858859999994	9.755166011	10.459336179999999	11.07026821	9.5692022300000001	10.427837240000001
GO:0042789	9.5852656169999992	10.75844964	10.518499370000001	10.94330321	11.25537181	11.188743069999999	10.894142670000001	10.653033430000001	10.290131369999999
GO:0055085	9.8920983499999995	10.95280069	10.02779398	9.5593581840000006	10.37143528	10.704948659999999	11.30128532	9.8196520940000003	9.8484995430000009
GO:0005540	8.3278705669999997	11.06793306	8.3086735730000001	8.3386866079999997	8.3136941909999997	8.2804649510000008	8.5344165239999992	8.4510776389999993	8.3119747050000008
GO:0016563	10.865249220000001	10.19267479	11.021468690000001	10.65592285	9.5371442099999992	10.150984790000001	10.655169069999999	9.258252164	11.030404969999999
GO:0003674	8.3497732280000001	10.7325018	9.8498611969999992	12.46019227	9.7880642170000005	10.84574357	9.9738281079999993	10.39555322	10.57358178
GO:0005887	9.8681331120000007	10.25175067	11.053759039999999	9.327073983	9.9979579810000008	9.9782666239999998	10.438723209999999	9.0097690020000005	9.264111389
GO:0005515	9.16035325	10.132853320000001	9.0850329680000002	9.0331601569999993	9.5745729710000003	10.933315520000001	10.02857536	10.54700358	9.5029252569999993
GO:0006069	8.5055861299999993	8.5626216169999996	11.276379739999999	8.3844330679999999	10.02128128	8.7270351670000004	8.8427978399999994	8.5402166229999992	8.7056775210000001
GO:0005886	8.8470376510000008	9.0132050909999997	9.9868490090000002	10.84956049	10.37931107	11.03267686	10.561552730000001	9.9877775900000003	9.1159520230000002
GO:0046879	8.4796384319999998	10.53149093	8.5236543149999999	8.4149854309999998	8.4167778169999998	8.9328075830000007	8.4348916050000007	8.7951013039999992	8.4266581330000001
GO:0005783	11.123300970000001	10.81198502	11.08224034	10.74144302	11.05605817	11.9685594	10.8177758	10.32052238	10.77719671
GO:0005887	8.6303191239999997	10.44139487	10.742813930000001	8.7732368189999992	8.5057992000000002	8.4895118669999992	9.4824403060000009	9.1578435670000005	9.6186614039999991
GO:0042801	9.1064589480000002	10.234555070000001	10.98232761	11.258135830000001	9.6548191190000008	9.3768091289999997	9.3983790319999994	8.9034915189999992	10.45523101
GO:0055086	10.08777845	11.062007749999999	10.878094709999999	11.968015899999999	10.653489329999999	10.58677761	10.763724290000001	9.9909881400000007	10.99312437
GO:0008270	8.7077355290000007	8.6249465749999992	8.5778379269999991	10.216955990000001	8.6454359140000001	8.5945420479999992	8.5499606499999992	8.96575144	8.6628129719999993
GO:0042623	9.8883519639999999	10.198438149999999	9.9558367350000001	11.27125214	9.9110840820000004	10.19444472	10.16014287	9.5405412290000005	10.71602418
GO:0009612	10.564083419999999	8.5786395389999992	10.3949237	9.811753521	10.63109699	10.29991704	11.898118090000001	9.5265181040000009	11.553240929999999
GO:0017048	8.9698215930000007	9.7774530869999996	9.1914782630000005	10.756433550000001	9.4962769470000001	9.4722415079999998	9.2010643820000002	8.7621541010000001	9.4007199900000007
GO:0050885	10.44527785	10.48535985	10.04025627	9.2724049669999999	11.2300153	11.369012189999999	9.9777107879999996	8.9316680220000002	10.321904569999999
GO:0048812	10.123089999999999	9.5531744760000006	9.8061852609999995	9.1515785259999998	10.85300909	9.3124258550000008	9.7185688290000005	9.4576675619999993	10.05103265
GO:0005737	8.8234414920000006	8.6200996540000006	8.6082754680000004	10.60238251	8.7002282429999998	8.6458577240000007	8.5783960730000004	8.9608964400000009	8.7408075539999999
GO:0005488	10.487436000000001	8.8000864439999997	8.9578067529999998	9.010794765	8.905834832	8.8693347849999995	8.9508205279999995	8.6614443189999992	8.8474156409999996
GO:0031902	11.004654070000001	9.3226809070000005	9.1973078959999999	9.3202236349999996	10.71452412	10.634488920000001	9.9379934409999997	9.2732078290000004	9.2856622679999994
GO:0005886	9.0267748379999997	9.1497759540000008	9.0257407809999997	10.68005868	8.8969652830000001	8.7856338550000004	9.052693412	9.1204905489999994	9.148393102
GO:0008233	10.990794299999999	9.9539856550000003	11.007023159999999	9.904011165	10.966202490000001	10.90431167	12.11853146	10.2288476	10.809668739999999
GO:0005886	9.102795897	11.0500504	10.869002419999999	8.8718990350000002	9.7626977250000007	10.831269929999999	10.23221201	8.7711046560000003	9.9391255960000002
GO:0007596	8.7655020090000004	9.3028629830000007	9.2563261870000009	8.709315557	10.10697628	9.0419841000000005	9.0497903990000008	8.7060572040000004	8.7470285160000003
GO:0005515	11.307145630000001	8.7369310939999991	10.28140415	9.4582351239999998	10.435843050000001	12.162734439999999	10.452470249999999	9.5891331229999999	10.37441164
GO:0005887	8.9022796030000002	9.0216613359999993	8.6989489960000004	11.332944550000001	8.7858991100000008	8.7211845290000003	8.7402424389999993	10.86685943	8.8704294420000007
GO:0016020	9.0378763479999993	8.6354263079999996	8.6324233909999997	10.2943661	9.1365870660000006	9.2745608639999997	8.9163058270000004	8.9194660339999992	9.1603537119999991
GO:0005886	10.761234079999999	9.2712812069999995	9.5511002539999996	9.5504865880000001	9.1874260799999998	9.3188449369999997	8.9884791810000007	9.3220143590000006	9.0793099650000002
GO:0034619	10.217544200000001	10.96653203	10.328348549999999	10.2241392	10.313943800000001	10.562225189999999	9.5334665019999996	9.0966292679999992	10.23230015
GO:0008233	10.134847730000001	9.0010861769999995	10.260197550000001	8.6192421610000007	9.1834784939999992	10.11475714	9.9684748519999999	10.117617900000001	9.4345844539999995
GO:0046983	9.2096858299999997	8.9175258720000006	9.6107241170000002	9.6282357059999999	9.736729339	9.0429227819999998	10.252581129999999	10.6316267	8.8013616219999999
GO:0008233	11.83524733	11.765571509999999	11.761718	10.15147649	12.147799600000001	11.753329190000001	12.08214774	10.78696762	11.383894359999999
GO:0005886	11.7634068	9.9391970829999998	11.561588499999999	8.7962884989999992	11.39105934	10.76469932	11.664840249999999	9.9721689250000001	10.73856009
GO:0005886	8.7699486899999997	9.4059269919999995	8.867617439	11.716304640000001	9.0113693989999994	10.29205477	8.9081352129999996	9.7873242079999994	9.5847752570000004
GO:0019904	11.58143415	9.1058891709999994	9.012498205	8.8872372590000008	9.0889678959999998	9.4086260779999993	9.1534544639999993	9.2726007409999998	9.4817288630000007
GO:0006869	9.4412512379999995	9.5651961169999993	9.9086135199999994	9.1119433860000001	10.67061541	9.5240645960000005	9.9766272249999997	8.8630712309999993	9.3461147919999998
GO:0030054	8.7708833340000005	8.6702917740000007	8.6155583609999997	10.49248781	8.7220872790000001	8.6432223839999995	8.6590652989999999	8.9096925200000001	8.7159587439999999
GO:0005886	9.7915247040000004	10.11224382	10.491009719999999	9.1979929289999998	10.25640984	9.9305095130000005	10.10256461	8.6838560240000007	9.7401301100000008
GO:0005886	8.7911132950000006	8.9943132939999995	9.3546065360000004	10.39025543	8.9566156190000008	9.1664417050000004	9.0887795059999998	9.2590560400000008	9.5195725489999994
GO:0003007	8.4346834519999998	8.9908801470000004	9.7708091489999997	8.4285447060000003	9.1416809010000009	8.6658567800000004	8.4462287880000009	8.5095787089999995	8.4286522969999993
GO:0007596	8.8074447429999996	9.7721732960000001	9.6291841690000002	10.3422216	10.68697375	9.3996157609999997	9.1406300930000004	9.9287674740000007	9.2758845060000006
GO:0005886	10.810443469999999	9.8597217849999996	10.55790187	9.2248681240000003	10.216740229999999	9.7955295119999999	9.5859839450000006	8.8962579290000008	9.0623250209999995
GO:0007275	8.6162478549999992	8.5654812180000004	10.184098519999999	8.8009966389999992	10.79809273	10.53311748	9.1917401440000006	9.6139909600000006	9.7657803980000004
GO:0007596	9.3527441929999995	9.3261860120000009	9.6062147440000007	9.2186653659999998	10.67386469	9.5515370690000001	9.6054925170000001	9.672755295	9.5758525409999997
GO:0005515	8.6421785349999993	9.4355460250000007	9.3775605899999999	10.95201468	8.9320630580000007	9.4053083429999997	9.3896083650000008	10.18267956	8.6359808779999998
GO:0030414	8.618565298	10.8057116	9.906679982	8.2266845649999993	10.0297351	9.8478186640000001	8.9662205319999995	8.4345764370000005	9.9029152140000001
GO:0005506	9.4573245129999997	9.9679940079999998	10.611161600000001	10.19234821	10.158243089999999	10.443665340000001	11.61844857	10.014567769999999	9.8054783049999994
GO:0007229	10.94014267	11.31859852	11.34389893	8.8871139600000006	10.89431913	11.468327840000001	11.79304123	9.3340582810000008	11.161981580000001
GO:0007275	9.9378497150000005	9.3280585469999995	9.4863230450000007	9.4091424180000001	10.67231505	9.4754196390000001	9.6336124489999992	9.2480846430000003	9.6803682159999997
GO:0046208	9.6138017149999992	9.3244522419999996	9.0165843930000005	11.370102429999999	8.8947175880000007	8.9641155559999994	8.772282251	9.3885467019999993	9.2477315489999992
GO:0016874	10.46840914	9.4338075040000007	10.085638429999999	8.5660366129999996	10.14753614	9.6587299120000001	10.206408830000001	8.6611213399999993	9.9267197370000009
GO:0004672	8.6557711210000008	10.15284525	10.02362155	8.3933073100000009	8.8650767189999993	10.58886729	10.764698299999999	10.633199790000001	10.219018849999999
GO:0005507	8.9488892290000006	9.8291854989999994	9.0697601599999995	8.7056658159999998	9.1063552669999996	9.2767070139999994	10.549958419999999	11.09822778	8.8663261290000008
GO:0051607	8.9529249869999994	11.149124710000001	10.50810836	8.6966755360000008	10.1223961	11.02390187	10.778431510000001	8.8705079900000001	9.5859562179999998
GO:0005216	9.7663660330000006	10.351147510000001	9.1616479710000007	9.2758149010000004	12.370687269999999	9.21319205	9.6215657579999991	11.35873436	10.067506740000001
GO:0019826	10.761156959999999	8.4249133460000003	9.9297299460000001	8.4360669309999992	10.195279380000001	8.3856479719999992	8.9439497879999994	9.2064030199999998	9.6974545059999997
GO:0005516	8.7575578689999993	8.9451569590000002	8.6651172810000006	9.9207701709999991	8.6841741680000002	8.6615715340000001	8.7175267630000004	8.8620005909999993	8.7832248760000002
GO:0004675	9.0150147930000006	10.41501536	9.7522558840000002	10.562899659999999	9.082243429	9.5122723269999998	9.4388499629999991	9.0550167560000006	8.8727029640000001
GO:0008270	9.9380206399999995	10.98011168	10.644999459999999	10.43115248	11.77048525	11.04209702	10.033126709999999	9.7398989389999997	10.4349285
GO:0001525	8.7241787679999998	8.6146432399999995	8.6716757080000004	8.9619845500000004	8.5910382189999996	9.0960066800000003	9.3114968059999992	10.3380232	9.0811818980000005
GO:0005886	8.4020289049999999	9.3550501990000008	8.5764211439999993	8.3197757439999993	9.6438254800000003	9.0137612209999993	8.4226738349999994	10.99053733	8.7918871240000005
GO:0010811	9.8166341920000004	8.4029493300000002	11.77775396	10.45361641	11.01171574	8.3300928350000003	8.3870545350000008	8.9325258400000003	9.0915133509999997
GO:0001504	8.66861149	9.2476192879999992	8.5295940249999997	10.63652959	8.5785325520000004	9.9354164209999993	8.5775987039999997	9.2838362740000004	9.5632947420000001
GO:0030018	10.339206300000001	8.7827266220000002	9.2065824729999992	9.1671070859999997	8.5531661539999995	9.0900547379999992	9.3541989290000007	9.0592713410000005	9.2680914820000009
GO:0043687	8.8665701650000006	9.7530172589999999	9.3286627390000003	9.2940760499999993	9.1291705850000007	10.82262879	9.6640321779999994	9.1310659740000002	9.232939064
GO:0031966	9.5201812760000006	9.3729666589999994	9.6101902839999997	10.125983939999999	9.911112159	9.5638047890000006	10.9207818	9.9035141370000002	9.4360170990000007
GO:0008233	9.5265709950000002	10.457642010000001	11.34869574	8.5504916380000004	9.7900126449999991	12.02589738	11.10001357	11.021362959999999	9.9630430800000003
GO:0031581	10.163133999999999	11.904034230000001	10.134037380000001	10.83738752	10.14039668	11.424570879999999	11.067882689999999	10.47401595	10.36566552
GO:0005886	8.318065013	8.33071874	8.2733626559999998	9.835267666	8.2999835340000008	8.3126895259999998	8.3173460880000007	8.5119168129999991	8.7101903370000002
GO:0046947	9.9616453099999998	10.28563673	11.12972983	9.6094265340000007	10.280371779999999	11.92049579	11.354676749999999	10.50758525	11.393937409999999
GO:0007163	8.9650139489999994	9.9561214089999996	9.7436001280000006	9.4655235599999994	10.89269298	10.136399000000001	8.8065282840000005	8.5435458949999994	9.0297517799999998
GO:0005737	9.1553959129999996	8.7288631050000003	9.8104929910000003	8.3432891540000007	10.305659329999999	9.5015663139999997	11.539096560000001	10.84810502	8.7317042469999997
GO:0007275	8.4386015190000006	8.3369808760000002	8.2575278319999992	11.324633800000001	8.3220327940000001	8.3195017880000002	8.3226413029999993	8.4783025490000004	8.3696119889999991
GO:0005488	9.0226995060000004	9.3892080349999993	8.9437856440000001	9.8862987639999993	8.8184583290000003	8.7176891820000009	9.5860470739999997	10.648115730000001	10.13929325
GO:0005826	8.7747075460000001	10.654584460000001	9.8202098400000004	10.62235976	10.010859630000001	10.419599809999999	9.9429892449999997	9.7663323630000001	9.639236253
GO:0005886	8.5087867330000009	9.3360150560000008	8.5552926530000004	8.4253817580000003	8.7091833310000002	8.7147559369999996	8.4317686940000005	11.413951320000001	8.6365014930000008
GO:0005979	8.4396357420000001	8.3831235129999992	9.4749435630000001	8.9870660260000008	9.6858223219999999	10.72762552	8.3546763419999994	8.4648006079999991	9.9113662930000004
GO:0019904	8.5892905380000002	8.4934896260000006	8.4606701120000007	9.000353209	10.23513702	8.9915817019999995	8.5487079850000001	8.6705694879999999	9.90254689
GO:0009408	8.9042090280000004	8.5719871679999997	9.6022759119999996	8.6340521369999994	8.7284559549999994	8.7522559859999998	10.255456819999999	8.8480477929999992	8.7743841210000006
GO:0005515	9.5768191130000009	9.3101392860000001	9.586505163	9.6186462830000004	9.573187656	8.2899461219999999	9.6696939129999997	8.9159990600000008	9.6280968379999994
GO:0005886	9.5250424599999999	9.4974591279999991	9.4948697420000006	11.2553564	9.7812462379999996	9.6757608869999991	10.111016559999999	9.2194539330000005	9.7630235780000003
GO:0005886	8.5872564150000006	8.5114018379999994	8.4011698849999998	8.4557175200000003	8.4464369230000003	8.4362427279999999	8.5098678880000005	8.6944547070000002	10.693645719999999
GO:0043005	9.7501822399999991	11.04714755	11.19143745	9.7425477259999997	10.33155227	10.375169250000001	10.29449876	8.7511616530000005	10.377844789999999
GO:0030036	10.37759249	8.5717948770000003	9.2020683590000001	10.851154169999999	11.708317729999999	8.6091486340000003	8.6281343380000006	10.076905610000001	10.309068699999999
